IP,Repo,Path,Filename,Type,Line
gitlab.com,pbxlog-service,/home/long/Documents/internshipProject/pbxlog-service/.git/logs/refs/remotes/origin/HEAD,HEAD,HEAD,1
gitlab.com,pbxlog-service,/home/long/Documents/internshipProject/pbxlog-service/.git/logs/refs/heads/master,master,master,1
google.com,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/fullcalendar/gcal.min.js,gcal.min.js,js,6
google.com,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/gmapsjs/gmaps.min.js,gmaps.min.js,js,8
google.com,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/summernote/summernote.min.js,summernote.min.js,js,12
google.com,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/core/jquery.appear.min.js,jquery.appear.min.js,js,4
google.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,1061
google.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,2087
google.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/server/route/authenticated/User.js,User.js,js,130
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/material-kit.min.js,material-kit.min.js,js,1
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,43
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,134
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,337
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/material-kit.js,material-kit.js,js,255
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/css/material-kit.css.map,material-kit.css.map,map,186
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/css/material-kit.css.map,material-kit.css.map,map,191
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/css/material-kit.css.map,material-kit.css.map,map,297
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/css/material-kit.css.map,material-kit.css.map,map,304
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/css/material-kit.css.map,material-kit.css.map,map,306
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/css/material-kit.css.map,material-kit.css.map,map,307
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/css/material-kit.css.map,material-kit.css.map,map,317
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/css/material-kit.css.map,material-kit.css.map,map,320
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/css/material-kit.css.map,material-kit.css.map,map,327
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_cards.scss,_cards.scss,scss,1
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_list-group.scss,_list-group.scss,scss,1
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_buttons.scss,_buttons.scss,scss,199
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_nav.scss,_nav.scss,scss,1
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/variables/_type.scss,_type.scss,scss,5
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/variables/_nav.scss,_nav.scss,scss,1
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_dropdown.scss,_dropdown.scss,scss,1
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_dropdown.scss,_dropdown.scss,scss,2
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_dropdown.scss,_dropdown.scss,scss,79
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_tooltip.scss,_tooltip.scss,scss,1
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_forms.scss,_forms.scss,scss,26
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_forms.scss,_forms.scss,scss,128
google.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/scss/material-kit/_forms.scss,_forms.scss,scss,140
hotjar.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/server/views/admin.html,admin.html,html,110
hotjar.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/server/views/agent.html,agent.html,html,124
hubspot.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,245
hubspot.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,374
hubspot.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,487
hubspot.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,2465
hubspot.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,2537
hubspot.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,2546
hubspot.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/route/authorize.js,authorize.js,js,19
mysapogo.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,3376
mysapogo.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/route/api/sapo.js,sapo.js,js,21
mysapogo.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/route/api/sapo.js,sapo.js,js,36
mysapogo.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/route/api/sapo.js,sapo.js,js,50
mysapogo.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/route/api/sapo.js,sapo.js,js,64
pipedrive.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,20
tel4vn.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Admin/components/SipAccount.js,SipAccount.js,js,497
tel4vn.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Admin/components/SipAccount.js,SipAccount.js,js,895
tel4vn.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/server/route/authenticated/User.js,User.js,js,61
tel4vn.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/server/route/authenticated/User.js,User.js,js,63
vietguys.biz,webphone-service,/home/long/Documents/internshipProject/webphone-service/server/route/authenticated/Integration.js,Integration.js,js,150
vietguys.biz,integration-manager,/home/long/Documents/internshipProject/integration-manager/lib/vietguy.js,vietguy.js,js,4
youtube.com,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/magnific-popup/magnific-popup.min.js,magnific-popup.min.js,js,3
youtube.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/public/js/owl.carousel.js,owl.carousel.js,js,82
youtube.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/public/js/owl.carousel.js,owl.carousel.js,js,83
youtube.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/public/js/plyr.js,plyr.js,js,1
zendesk.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Admin/components/Navigation.js,Navigation.js,js,76
zendesk.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,2829
zendesk.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,2847
zendesk.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/CallBox.js,CallBox.js,js,2880
zendesk.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/IndexPage.js,IndexPage.js,js,887
zendesk.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/client/Agent/components/IndexPage.js,IndexPage.js,js,1159
youtu.be,webphone-service,/home/long/Documents/internshipProject/webphone-service/public/js/owl.carousel.js,owl.carousel.js,js,77
youtu.be,webphone-service,/home/long/Documents/internshipProject/webphone-service/public/js/plyr.js,plyr.js,js,1
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/inlinebycode.html,inlinebycode.html,html,45
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/inlinebycode.html,inlinebycode.html,html,47
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/inlinebycode.html,inlinebycode.html,html,57
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/inlinebycode.html,inlinebycode.html,html,89
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/inlinebycode.html,inlinebycode.html,html,97
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/inlinebycode.html,inlinebycode.html,html,100
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/plugins/wysiwygarea/fullpage.html,fullpage.html,html,51
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/jquery.html,jquery.html,html,67
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/jquery.html,jquery.html,html,68
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/jquery.html,jquery.html,html,70
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/jquery.html,jquery.html,html,78
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/inlinetextarea.html,inlinetextarea.html,html,76
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/inlinetextarea.html,inlinetextarea.html,html,84
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/inlinetextarea.html,inlinetextarea.html,html,87
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/replacebycode.html,replacebycode.html,html,27
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/datafiltering.html,datafiltering.html,html,46
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/datafiltering.html,datafiltering.html,html,166
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/datafiltering.html,datafiltering.html,html,249
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/datafiltering.html,datafiltering.html,html,299
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/datafiltering.html,datafiltering.html,html,350
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/datafiltering.html,datafiltering.html,html,386
wikipedia.org,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/samples/replacebyclass.html,replacebyclass.html,html,39
wikipedia.org,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,5
wikipedia.org,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/moment.min.js,moment.min.js,js,460
facebook.com,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/CHANGES.md,CHANGES.md,md,23
facebook.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,50
facebook.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,105
facebook.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,106
facebook.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,107
facebook.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,340
linkedin.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,86
linkedin.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,114
linkedin.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,258
linkedin.com,integration-manager,/home/long/Documents/internshipProject/integration-manager/static/material-kit/assets/js/plugins/jquery.sharrre.js,jquery.sharrre.js,js,355
jssip.net,webphone-service,/home/long/Documents/internshipProject/webphone-service/public/js/jssip-3.3.6.js,jssip-3.3.6.js,js,5
jssip.net,webphone-service,/home/long/Documents/internshipProject/webphone-service/public/js/jssip-3.3.6.js,jssip-3.3.6.js,js,22244
jssip.net,webphone-service,/home/long/Documents/internshipProject/webphone-service/public/js/jssip-3.3.6.js,jssip-3.3.6.js,js,27747
amazonaws.com,api-management,/home/long/Documents/internshipProject/api-management/static/oneui/js/plugins/ckeditor/skins/bootstrapck/sample/bootstrapck-sample.html,bootstrapck-sample.html,html,13
amazonaws.com,webphone-service,/home/long/Documents/internshipProject/webphone-service/public/aehlke-tag-it/examples.html,examples.html,html,142
